ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-1618306,Source2,2,2020-01-29 07:18:32,2020-01-29 08:37:54,44.887348,-93.369629,,,0.0,Right hand shoulder blocked due to accident on MN-62 Eastbound at Tracy Ave.,MN-62 W,Minneapolis,Hennepin,MN,55439,US,US/Central,KFCM,2020-01-29 06:53:00,18.0,18.0,81.0,29.23,7.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-1322356,Source2,2,2020-10-01 08:57:05,2020-10-01 10:26:48,36.15215300000001,-86.767296,,,0.0,Accident on I-40 Westbound before Exit 210C US-31A 4th Ave.,I-40 W,Nashville,Davidson,TN,37210,US,US/Central,KBNA,2020-10-01 08:53:00,64.0,64.0,50.0,29.44,10.0,WNW,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1089776,Source2,2,2021-04-08 07:21:55,2021-04-08 09:44:31,36.32439,-82.353287,,,0.0,Accident on TN-400 Watauga Ave at Elm St.,E Watauga Ave,Johnson City,Washington,TN,37601-4629,US,US/Eastern,KTRI,2021-04-08 06:53:00,50.0,50.0,86.0,28.3,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2554601,Source2,2,2018-10-30 08:42:02,2018-10-30 09:11:50,33.510791999999995,-86.795914,,,0.0,Accident on 5th Ave at 24th St.,24th St S,Birmingham,Jefferson,AL,35233-3209,US,US/Central,KBHM,2018-10-30 08:53:00,60.1,,51.0,30.2,10.0,ENE,3.5,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-636346,Source2,2,2022-04-27 10:38:43,2022-04-27 11:38:29,34.669842,-83.104141,,,0.0,Lane blocked due to crash on US-123 Toccoa Hwy at US-76 Long Creek Hwy.,Toccoa Hwy,Westminster,Oconee,SC,29693-1669,US,US/Eastern,KCEU,2022-04-27 10:54:00,62.0,62.0,41.0,29.25,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-1855276,Source2,2,2019-09-30 16:19:43,2019-09-30 22:16:55,47.180103,-123.098701,,,0.0,Single alternate line traffic due to accident on US-101 both ways at WA-3 Golden Pheasant Rd.,US-101 N,Shelton,Mason,WA,98584,US,US/Pacific,KSHN,2019-09-30 15:53:00,59.0,59.0,31.0,29.78,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7065695,Source1,2,2020-06-29 09:50:11,2020-06-29 10:05:11,39.95921,-75.17345999999998,39.95921,-75.17345999999998,0.0,At Broad St - Accident. Right lane blocked.,I-676 E,Philadelphia,Philadelphia,PA,19103,US,US/Eastern,KPHL,2020-06-29 09:54:00,82.0,82.0,52.0,29.83,10.0,NW,10.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3483836,Source1,2,2016-10-14 16:05:39,2016-10-14 22:05:39,40.82764,-74.44097,40.83609000000001,-74.43567,0.6459999999999999,At RT-10/Exit 39 - Accident.,I-287 N,Cedar Knolls,Morris,NJ,07927,US,US/Eastern,KMMU,2016-10-14 15:45:00,62.6,,34.0,30.31,15.0,Calm,,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5251143,Source1,2,2022-12-05 14:16:35,2022-12-05 19:07:00,25.688402,-80.317027,25.675827,-80.319283,0.88,Slow traffic on FL-826 S from FL-986/Sunset Dr/72nd St (FL-826) to US-1 (FL-826) due to accident.,SW 88th St,Miami,Miami-Dade,FL,33156,US,US/Eastern,KTMB,2022-12-05 13:53:00,81.0,81.0,56.0,30.02,10.0,NE,6.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1896844,Source2,2,2019-09-06 11:37:25,2019-09-06 12:42:00,34.4795,-82.648354,,,0.0,Accident on SC-28 near US-29 Shockley Ferry Rd.,W Shockley Ferry Rd,Anderson,Anderson,SC,29624-3749,US,US/Eastern,KAND,2019-09-06 11:56:00,87.0,87.0,40.0,29.08,10.0,WSW,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-755832,Source2,2,2022-01-04 07:32:51,2022-01-04 08:16:57,39.76812,-75.047913,,,0.0,Left lane blocked due to accident on Atlantic City Expy Westbound at Exit 44 / NJ-42.,Atlantic City Expy,Blackwood,Gloucester,NJ,08012,US,US/Eastern,KPHL,2022-01-04 07:54:00,24.0,24.0,51.0,30.45,10.0,NW,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-309454,Source2,3,2016-11-08 04:53:38,2016-11-08 05:38:16,46.952744,-122.937622,,,0.01,Left lane blocked due to accident on I-5 Northbound near Exit 99 WA-121 93rd Ave.,I-5 S,Olympia,Thurston,WA,98512,US,US/Pacific,KOLM,2016-11-08 04:54:00,42.1,40.2,100.0,30.06,0.5,SSE,3.5,,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2299750,Source2,3,2019-02-21 15:58:38,2019-02-21 16:28:19,34.07193400000001,-87.975403,,,0.0,Accident on I-22 both ways at Exit 16 US-278 Military St.,Military St S,Hamilton,Marion,AL,35570,US,US/Central,K1M4,2019-02-21 15:56:00,46.0,,96.0,30.18,4.0,North,,0.88,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7428174,Source1,4,2019-03-15 10:39:01,2019-03-15 11:07:44,38.454853,-92.299534,38.443825,-92.303049,0.785,Closed at Russellville - Road closed due to accident., US Highway 54 W,Jefferson City,Cole,MO,65109-9605,US,US/Central,KJEF,2019-03-15 10:53:00,39.0,29.9,57.0,30.22,10.0,WNW,17.3,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-502196,Source2,3,2017-07-13 07:57:04,2017-07-13 08:41:24,42.35878,-83.07650799999998,,,0.0,Left hand shoulder blocked due to accident on I-94 Westbound before Exits 215A 215B M-10.,Edsel Ford Fwy E,Detroit,Wayne,MI,48202,US,US/Eastern,KDET,2017-07-13 07:53:00,73.9,,97.0,29.94,7.0,SW,8.1,0.04,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-236516,Source2,2,2017-01-19 11:34:13,2017-01-19 12:20:00,39.221855,-76.596512,,,0.01,Accident on MD-171 Church St at Virginia Ave.,Virginia Ave,Brooklyn,Baltimore City,MD,21225-2516,US,US/Eastern,KDMH,2017-01-19 11:54:00,50.0,,52.0,30.09,,North,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2714344,Source2,2,2018-07-20 11:50:23,2018-07-20 12:19:31,39.086094,-84.509163,,,0.0,Accident on KY-8 4th St Eastbound at KY-17 Scott St.,Scott St,Covington,Kenton,KY,41011-1530,US,US/Eastern,KLUK,2018-07-20 11:53:00,69.1,,96.0,29.94,8.0,North,4.6,0.04,Light Thunderstorms and Rain,False,False,True,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
A-996907,Source2,3,2021-06-21 13:21:02,2021-06-21 14:05:59,33.774345000000004,-118.07415,,,0.0,Lane blocked due to accident on I-405 Southbound at Exit 22 Old Ranch Pkwy.,I-405 N,Seal Beach,Orange,CA,90740,US,US/Pacific,KSLI,2021-06-21 12:58:00,75.0,75.0,63.0,29.94,8.0,S,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6253209,Source1,2,2021-12-09 12:28:01,2021-12-09 13:46:50,34.939144,-82.002934,34.940842,-82.003563,0.123,Incident on FRANKLIN AVE near AZALEA CT Drive with caution., Franklin Ave,Spartanburg,Spartanburg,SC,29301-6555,US,US/Eastern,KSPA,2021-12-09 12:35:00,45.0,42.0,61.0,29.37,10.0,ESE,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3715400,Source1,2,2022-04-22 13:13:06,2022-04-22 14:31:36,39.31945681553211,-77.35356688462565,39.28489681553212,-77.32748688462566,2.765,Incident on I-270 SB near MM 25 Drive with caution.,Dwight D Eisenhower Hwy S,Frederick,Frederick,MD,21704,US,US/Eastern,KFDK,2022-04-22 12:47:00,70.0,70.0,28.0,30.1,10.0,N,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5787434,Source1,2,2021-11-19 10:03:53,2021-11-19 11:18:53,32.93067,-96.76445,32.930415999999994,-96.764464,0.018,Incident on EMILY RD near COIT RD Drive with caution., Kit Ln,Dallas,Dallas,TX,75240-5840,US,US/Central,KADS,2021-11-19 09:47:00,52.0,52.0,30.0,29.78,10.0,SE,13.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6260675,Source1,4,2021-11-13 18:52:41,2021-11-13 20:26:39,42.803421,-73.55655,42.804933,-73.551438,0.279,Incident on NY-7 EB near COOKSBORO RD Road closed. Take alternate route., State Highway 7,Troy,Rensselaer,NY,12180-9140,US,US/Eastern,KALB,2021-11-13 18:51:00,39.0,32.0,79.0,29.42,10.0,W,10.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2123493,Source2,2,2019-05-25 09:45:28,2019-05-25 11:01:12,40.683552,-89.512169,,,0.0,Accident on Harmony Ave Northbound at IL-8 Washington St.,Harmony Ave,East Peoria,Tazewell,IL,61611,US,US/Central,KPIA,2019-05-25 09:54:00,72.0,72.0,76.0,29.27,10.0,WSW,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2630425,Source2,3,2018-08-07 08:01:53,2018-08-07 09:16:53,39.565994,-86.052002,,,0.0,Accident on I-65 Southbound near Exit 97 Worthsville Rd.,I-65 S,Whiteland,Johnson,IN,46184,US,US/Eastern,K1II,2018-08-07 07:45:00,68.0,68.0,94.0,29.3,7.0,CALM,0.0,,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7349422,Source1,2,2019-10-21 00:07:00,2019-10-21 03:05:29,37.733096,-122.405622,37.733096,-122.405622,0.0,At Bacon St - Accident.,James Lick Fwy S,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2019-10-21 00:56:00,56.0,56.0,77.0,30.11,10.0,SW,3.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-5157172,Source1,2,2022-04-24 13:36:11,2022-04-24 14:54:33,43.05686831453773,-87.92436718898806,43.06457831453773,-87.92058718898808,0.5660000000000001,Crash on I-43 North 0.3 miles beyond North Ave. The left shoulder is blocked.,I-43 N,Milwaukee,Milwaukee,WI,53205,US,US/Central,KMWC,2022-04-24 13:45:00,61.0,61.0,88.0,28.92,10.0,SW,21.0,0.0,Mostly Cloudy / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2954482,Source2,2,2018-03-19 09:44:47,2018-03-19 10:14:20,30.551888,-91.19767,,,0.0,Accident on US-61 Scenic Hwy at LA-423 Thomas Rd.,Thomas Rd,Baton Rouge,East Baton Rouge,LA,70807,US,US/Central,KBTR,2018-03-19 09:53:00,72.0,,91.0,29.73,5.0,SSW,16.1,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1364200,Source2,2,2020-10-29 17:23:54,2020-10-29 18:36:55,36.028038,-95.886368,,,0.5899999737739563,Accident on Memorial Dr between OK-364 and 93rd St.,E 93rd St,Tulsa,Tulsa,OK,74133,US,US/Central,KRVS,2020-10-29 16:53:00,61.0,61.0,39.0,29.41,10.0,NNW,5.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2422757,Source2,2,2018-12-31 19:55:50,2018-12-31 20:25:39,30.350033000000003,-97.509872,,,0.0,Accident on US-290 Eastbound at Beltex Dr.,US Highway 290 E,Manor,Travis,TX,78653,US,US/Central,KEDC,2018-12-31 19:55:00,48.2,,93.0,29.99,10.0,SSW,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-3970267,Source1,2,2023-01-05 17:12:48,2023-01-05 17:27:01,34.89750266,-82.15206027,34.91881266,-82.09976027,3.309,Slow traffic on I-85 N from SC-101/Exit 60 (I-85) to SC-290/Exit 63 (I-85) due to accident.,I-85,Duncan,Spartanburg,SC,29334,US,US/Eastern,KGSP,2023-01-05 16:53:00,59.0,59.0,29.0,28.96,10.0,SW,20.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5618823,Source1,2,2021-11-12 16:26:00,2021-11-12 17:41:45,27.053156,-82.409803,27.053769,-82.41024300000002,0.05,Incident on TAMIAMI TRL near CRANE RD Left lane blocked., Tamiami Trl S,Venice,Sarasota,FL,34293-5016,US,US/Eastern,KVNC,2021-11-12 16:53:00,79.0,79.0,69.0,29.97,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4927363,Source1,2,2022-09-22 14:20:45,2022-09-22 19:24:53,25.755791,-80.200868,25.918423,-80.210181,11.252,Slow traffic on US-1 N - I-95 N from 25th Rd (I-95) to FL-826/NW 12th Ave/Exit 12B (I-95) due to accident.,I-95 N,Miami,Miami-Dade,FL,33129,US,US/Eastern,KMIA,2022-09-22 13:53:00,91.0,91.0,53.0,29.81,10.0,W,9.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5286767,Source1,2,2022-07-04 19:43:00,2022-07-04 23:42:25,39.712834,-123.312979,39.709284,-123.335405,1.217,Accident on CA-162 from Covelo to Laytonville Dos Rios Rd., Covelo Rd,Dos Rios,Mendocino,CA,95429,US,US/Pacific,KUKI,2022-07-04 19:56:00,71.0,71.0,61.0,29.28,10.0,WSW,7.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1374330,Source2,3,2020-09-04 17:05:46,2020-09-04 18:49:36,43.033352,-87.969391,,,0.2000000029802322,Entry ramp to I-94 Eastbound at Exit 38A from WI-175 Southbound lane blocked due to accident.,I-94 W,Milwaukee,Milwaukee,WI,53208,US,US/Central,KMWC,2020-09-04 16:45:00,73.0,73.0,27.0,29.28,10.0,W,13.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3634721,Source1,3,2017-07-05 14:51:19,2017-07-05 20:51:19,41.85994,-87.64423000000002,41.86235,-87.64431,0.1669999999999999,At 18th St/Exit 52C - Accident.,I-94 W,Chicago,Cook,IL,60616,US,US/Central,KMDW,2017-07-05 14:53:00,84.9,,48.0,30.04,10.0,East,13.8,,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4430607,Source1,2,2022-05-02 15:42:00.000000000,2022-05-02 18:10:23.000000000,33.612588,-117.689559,33.608284000000005,-117.68881,0.3,Stationary traffic from Marathon St to I-5 N due to accident., Muirlands Blvd,Mission Viejo,Orange,CA,92691,US,US/Pacific,KSNA,2022-05-02 15:53:00,70.0,70.0,53.0,29.84,10.0,SSW,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-960193,Source2,4,2021-07-24 03:28:23,2021-07-24 04:32:21,36.009624,-79.084,,,4.829999923706055,Right hand shoulder blocked due to accident on I-40 Westbound from NC-86 to New Hope Church Rd.,New Hope Church Rd,Chapel Hill,Orange,NC,27516,US,US/Eastern,KIGX,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-6207243,Source1,2,2021-08-22 18:02:00,2021-08-22 20:32:47,35.130764,-118.47007,35.131683,-118.470062,0.063,Accident from Pippin Ct to Red Apple Ave / McIntosh., McIntosh St,Tehachapi,Kern,CA,93561-2505,US,US/Pacific,KTSP,2021-08-22 17:55:00,75.0,75.0,41.0,25.83,9.0,NW,14.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1744824,Source2,3,2019-10-10 11:09:59,2019-10-10 11:39:17,40.701229,-73.993713,,,0.9499999880790708,Exit ramp from I-278 Eastbound to Old Fulton St lane blocked due to accident.,Willow St,Brooklyn,Kings,NY,11201-1334,US,US/Eastern,KJRB,2019-10-10 10:51:00,62.0,62.0,48.0,30.08,10.0,VAR,7.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5306700,Source1,2,2022-03-16 19:22:00.000000000,2022-03-16 21:07:00.000000000,36.060517,-79.60345799999997,36.060484,-79.604632,0.066,Incident on I-40 WB near EXIT 135 Expect long delays.,I-40 W,Whitsett,Guilford,NC,27377,US,US/Eastern,KBUY,2022-03-16 18:54:00,57.0,57.0,93.0,29.41,3.0,ENE,5.0,0.24,Heavy Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3167139,Source2,2,2017-11-03 09:24:35,2017-11-03 09:54:15,37.162453,-121.99118,,,0.0,Accident on CA-17 Santa Cruz Hwy Southbound before Brush Rd.,Santa Cruz Hwy,Los Gatos,Santa Clara,CA,95033,US,US/Pacific,KSJC,2017-11-03 09:53:00,60.1,,75.0,30.05,10.0,ESE,10.4,0.0,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6122469,Source1,2,2021-05-30 18:25:00.000000000,2021-05-30 18:34:00.000000000,38.569449,-121.509714,38.574574,-121.508572,0.359,Stationary traffic on I-5 N from Sutterville Rd (I-5) to Q St (I-5) due to accident.,I-5 N,Sacramento,Sacramento,CA,95818,US,US/Pacific,KSAC,2021-05-30 18:53:00,93.0,93.0,26.0,29.72,10.0,SSW,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4194242,Source1,2,2022-05-26 14:22:40,2022-05-26 15:39:18,34.802126,-91.851986,34.804303000000004,-91.883728,1.807,Incident on I-40 WB near I-40 Left shoulder closed.,I-40 W,Lonoke,Lonoke,AR,72086,US,US/Central,KLRF,2022-05-26 13:56:00,68.0,68.0,64.0,29.48,10.0,WSW,12.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7445645,Source1,2,2019-02-12 06:36:43,2019-02-12 07:06:06,34.72262,-86.61856,34.7188,-86.63223,0.82,At AL-53/Jordan Ln/Exit 17 - Accident. Left lane blocked.,AL-20 W,Huntsville,Madison,AL,35805,US,US/Central,KHUA,2019-02-12 06:28:00,57.2,,94.0,29.79,4.0,WNW,5.8,,Light Rain,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3256107,Source2,3,2017-10-19 19:06:31,2017-10-19 19:35:50,29.306889,-94.905968,,,3.5999999046325684,Left hand shoulder blocked and left and 2 center lane blocked due to accident on I-45 Northbound from Exit 1C Broadway St to Exit 4 Jones Lake Rd.,Jones Lake Rd,Galveston,Galveston,TX,77554-7184,US,US/Central,KGLS,2017-10-19 18:52:00,75.9,,74.0,30.08,10.0,ENE,12.7,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-210528,Source2,2,2016-10-05 06:03:34,2016-10-05 06:48:18,41.409271,-73.786819,,,0.0,Right hand shoulder blocked due to accident on Taconic State Pkwy Southbound after County Hwy-21 Peekskill Hollow Rd.,Taconic State Pkwy S,Putnam Valley,Putnam,NY,10579,US,US/Eastern,KSWF,2016-10-05 06:45:00,44.6,,100.0,30.38,10.0,Calm,,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-1444466,Source2,2,2020-07-01 21:18:06,2020-07-01 22:24:00,38.334679,-121.569923,,,0.0,Accident on CR-E9 River Rd at Courtland Rd.,S River Rd,Courtland,Yolo,CA,95615-9740,US,US/Pacific,KSAC,2020-07-01 20:53:00,71.0,71.0,53.0,29.7,10.0,SSW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,True,False,False,False,Night,Night,Day,Day
A-1817936,Source2,2,2019-11-13 08:56:57,2019-11-13 09:41:44,42.28075,-87.973938,,,0.0,Accident on CR-W11 Butterfield Rd at IL-176 Park Ave.,W Park Ave,Libertyville,Lake,IL,60048-2555,US,US/Central,KUGN,2019-11-13 08:55:00,17.0,3.0,52.0,29.4,10.0,S,14.0,0.0,Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-7237101,Source1,2,2020-01-23 18:04:00,2020-01-23 18:56:15,33.72672,-117.83499,33.72672,-117.83499,0.0,At Edinger Ave - Accident.,CA-55 S,Tustin,Orange,CA,92780,US,US/Pacific,KSNA,2020-01-23 17:53:00,65.0,65.0,65.0,29.96,10.0,SW,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-5725184,Source1,2,2021-08-21 02:12:04.000000000,2021-08-21 03:50:19.000000000,48.55564,-112.120992,48.555694,-112.09923899999998,0.995,Incident on US-2 near MM 266 Drive with caution., US Highway 2,Ethridge,Toole,MT,59435,US,US/Mountain,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
A-4859074,Source1,2,2022-11-07 17:28:19,2022-11-07 18:43:26,39.19661,-84.473039,39.194592,-84.47547,0.191,Incident on I-75 SB near PADDOCK RD Drive with caution.,I-75 S,Cincinnati,Hamilton,OH,45237,US,US/Eastern,KLUK,2022-11-07 17:53:00,57.0,57.0,33.0,29.91,10.0,CALM,0.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7051801,Source1,3,2020-06-23 13:44:59,2020-06-23 14:29:59,40.69944,-73.98855,40.71173,-74.00381999999998,1.167,Between Adams St/Brooklyn Bridge Blvd and Centre St - Accident. Center lane blocked. Two lanes blocked.,Adams St,Brooklyn,Kings,NY,11201,US,US/Eastern,KJRB,2020-06-23 13:51:00,86.0,86.0,55.0,29.68,10.0,VAR,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-90609,Source2,3,2016-08-18 03:01:10,2016-08-18 03:46:10,33.910988,-118.168648,,,0.0,Right hand shoulder blocked due to accident on I-105 Eastbound at Exits 13 14 I-710.,I-105 E,Paramount,Los Angeles,CA,90723,US,US/Pacific,KLGB,2016-08-18 02:53:00,63.0,,90.0,29.87,8.0,NNW,6.9,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-350094,Source2,2,2017-03-18 14:40:28,2017-03-18 15:10:14,34.068591999999995,-118.151184,,,0.01,Accident on Fremont Ave at I-10.,S Fremont Ave,Alhambra,Los Angeles,CA,91803,US,US/Pacific,KCQT,2017-03-18 14:47:00,69.1,,61.0,30.04,6.0,Variable,3.5,,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6680184,Source1,2,2020-10-11 09:48:30,2020-10-11 16:26:46,37.505133,-77.658479,37.505267,-77.658422,0.01,On US-60 in the County of Chesterfield in the vicinity of Charter Colony Pkwy; Rt. 950N/S (Chesterfield County) motorists can expect delays due to a vehicle crash. All West lanes are closed. All East lanes are closed.,Midlothian Tpke,Midlothian,Chesterfield,VA,23113,US,US/Eastern,KFCI,2020-10-11 09:47:00,64.0,64.0,100.0,29.8,10.0,ENE,5.0,0.0,Light Rain,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-943708,Source2,3,2021-08-06 13:48:21,2021-08-06 14:32:58,30.676268,-88.127274,,,0.0,Left lane blocked and left hand shoulder blocked due to accident on I-65 Northbound at Exit 3 CR-56 Airport Blvd.,I-65 S,Mobile,Mobile,AL,36608,US,US/Central,KMOB,2021-08-06 13:56:00,86.0,86.0,61.0,29.83,10.0,E,8.0,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2854879,Source2,3,2018-05-30 14:54:55,2018-05-30 15:24:13,40.728443,-73.883453,,,0.0,Right lane blocked due to accident on I-495 Long Island Expy Eastbound before 80th St.,Long Island Expy E,Elmhurst,Queens,NY,11373,US,US/Eastern,KLGA,2018-05-30 14:51:00,70.0,,76.0,30.14,10.0,NE,13.8,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-183824,Source2,2,2016-10-25 11:26:11,2016-10-25 11:55:57,42.429264,-83.252235,,,0.0,Accident on Westbrook St at 7 Mile Rd.,W 7 Mile Rd,Detroit,Wayne,MI,48219-1966,US,US/Eastern,KVLL,2016-10-25 11:34:00,49.1,,54.0,30.45,10.0,NW,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3770377,Source1,2,2022-04-26 18:42:37,2022-04-26 21:06:49,28.420548,-81.404628,28.421327,-81.405369,0.07,Slow traffic on US-92 E - US-17 N - US-441 N from Caroni Dr to American Eagle Way due to accident., S Orange Blossom Trl,Orlando,Orange,FL,32837-8306,US,US/Eastern,KMCO,2022-04-26 18:53:00,82.0,82.0,54.0,29.96,10.0,ESE,15.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7736574,Source1,2,2019-06-10 18:33:46,2019-06-10 19:03:04,32.78096,-117.08403,32.78097,-117.08916,0.298,At Waring Rd - Accident. in the left lane.,I-8 W,San Diego,San Diego,CA,92115,US,US/Pacific,KMYF,2019-06-10 18:53:00,68.0,68.0,78.0,29.52,10.0,W,6.0,0.0,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3433186,Source1,3,2016-11-18 14:56:47,2016-11-18 20:56:47,32.64393,-96.84518,32.64595,-96.85701,0.7020000000000001,At Hampton Rd/Exit 465 - Accident.,I-20 W,Dallas,Dallas,TX,75232,US,US/Central,KRBD,2016-11-18 14:53:00,61.0,,35.0,30.21,10.0,NNW,24.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5149230,Source1,2,2022-02-18 16:23:21,2022-02-18 16:50:07,32.664252519451786,-97.24261879874592,32.66815251945179,-97.23482879874592,0.527,Stationary traffic on I-20 E from I-20/I-820 (I-820 Frontage) to US-287 Bus (I-820 Frontage) due to accident.,Ronald Reagan Memorial Hwy,Fort Worth,Tarrant,TX,76119,US,US/Central,KFWS,2022-02-18 16:46:00,54.0,54.0,15.0,29.54,10.0,CALM,0.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
